"plec","waga","wiek","wojewodztwo","podregion66","godzin_internetu","rok"
"kobieta",0.5024448,"35-44 lata","Lubuskie","GORZOWSKI",2,"2003"
"kobieta",0.46819696,"do 24 lat","Lubuskie","GORZOWSKI",2,"2003"
"kobieta",0.55625856,"45-59 lat","Lubuskie","ZIELONOGÓRSKI",5,"2003"
"mężczyzna",0.5270059564,"do 24 lat","Lubuskie","ZIELONOGÓRSKI",5,"2003"
"mężczyzna",0.5077569728,"25-34 lata","Lubuskie","ZIELONOGÓRSKI",15,"2003"
"mężczyzna",0.5077569728,"do 24 lat","Lubuskie","ZIELONOGÓRSKI",4,"2003"
"kobieta",0.4813776,"35-44 lata","Lubuskie","ZIELONOGÓRSKI",2,"2003"
"mężczyzna",0.5270059564,"do 24 lat","Lubuskie","ZIELONOGÓRSKI",5,"2003"
"mężczyzna",0.5270059564,"do 24 lat","Lubuskie","ZIELONOGÓRSKI",10,"2003"
"mężczyzna",0.5270059564,"do 24 lat","Lubuskie","ZIELONOGÓRSKI",2,"2003"
"kobieta",0.5214924,"35-44 lata","Lubuskie","ZIELONOGÓRSKI",0,"2003"
"kobieta",0.48594623,"do 24 lat","Lubuskie","ZIELONOGÓRSKI",30,"2003"
"mężczyzna",0.5270059564,"do 24 lat","Lubuskie","ZIELONOGÓRSKI",15,"2003"
"mężczyzna",0.57104576672,"45-59 lat","Lubuskie","ZIELONOGÓRSKI",5,"2003"
"mężczyzna",0.5077569728,"do 24 lat","Lubuskie","ZIELONOGÓRSKI",1,"2003"
"mężczyzna",0.5077569728,"do 24 lat","Lubuskie","ZIELONOGÓRSKI",0,"2003"
"mężczyzna",0.4761244224,"35-44 lata","Lubuskie","ZIELONOGÓRSKI",8,"2003"
"kobieta",0.5024448,"35-44 lata","Lubuskie","ZIELONOGÓRSKI",1,"2003"
"mężczyzna",0.5077569728,"do 24 lat","Lubuskie","ZIELONOGÓRSKI",2,"2003"
"mężczyzna",0.5077569728,"do 24 lat","Lubuskie","ZIELONOGÓRSKI",3,"2003"
"kobieta",0.46819696,"do 24 lat","Lubuskie","ZIELONOGÓRSKI",1,"2003"
"kobieta",0.48594623,"do 24 lat","Lubuskie","GORZOWSKI",5,"2003"
"kobieta",0.62579088,"25-34 lata","Lubuskie","GORZOWSKI",10,"2003"
"kobieta",0.55625856,"45-59 lat","Lubuskie","GORZOWSKI",1,"2003"
"mężczyzna",0.5270059564,"do 24 lat","Lubuskie","GORZOWSKI",9,"2003"
"mężczyzna",0.57104576672,"45-59 lat","Lubuskie","GORZOWSKI",2,"2003"
"mężczyzna",0.5270059564,"do 24 lat","Lubuskie","GORZOWSKI",10,"2003"
"kobieta",0.4813776,"35-44 lata","Lubuskie","GORZOWSKI",3,"2003"
"mężczyzna",0.5502145968,"35-44 lata","Lubuskie","GORZOWSKI",6,"2003"
"mężczyzna",0.5270059564,"do 24 lat","Lubuskie","GORZOWSKI",5,"2003"
"mężczyzna",0.66025751616,"25-34 lata","Lubuskie","GORZOWSKI",5,"2003"
"kobieta",0.48594623,"do 24 lat","Lubuskie","GORZOWSKI",2,"2003"
"mężczyzna",0.57104576672,"45-59 lat","Lubuskie","GORZOWSKI",14,"2003"
"kobieta",0.48594623,"25-34 lata","Lubuskie","GORZOWSKI",2,"2003"
"mężczyzna",0.5502145968,"35-44 lata","Lubuskie","GORZOWSKI",5,"2003"
"kobieta",0.62579088,"25-34 lata","Lubuskie","GORZOWSKI",20,"2003"
"mężczyzna",0.5270059564,"do 24 lat","Lubuskie","GORZOWSKI",25,"2003"
"mężczyzna",0.5270059564,"do 24 lat","Lubuskie","GORZOWSKI",20,"2003"
"kobieta",0.48594623,"do 24 lat","Lubuskie","GORZOWSKI",3,"2003"
"mężczyzna",0.66025751616,"25-34 lata","Lubuskie","GORZOWSKI",10,"2003"
"kobieta",0.48594623,"25-34 lata","Lubuskie","GORZOWSKI",6,"2003"
"mężczyzna",0.66025751616,"25-34 lata","Lubuskie","GORZOWSKI",4,"2003"
"mężczyzna",0.5270059564,"do 24 lat","Lubuskie","GORZOWSKI",5,"2003"
"mężczyzna",0.5502145968,"35-44 lata","Lubuskie","GORZOWSKI",0,"2003"
"kobieta",0.62579088,"25-34 lata","Lubuskie","GORZOWSKI",1,"2003"
"kobieta",0.62579088,"25-34 lata","Lubuskie","ZIELONOGÓRSKI",0,"2003"
"mężczyzna",0.66025751616,"35-44 lata","Lubuskie","ZIELONOGÓRSKI",5,"2003"
"kobieta",0.62579088,"25-34 lata","Lubuskie","ZIELONOGÓRSKI",2,"2003"
"kobieta",0.62579088,"35-44 lata","Lubuskie","ZIELONOGÓRSKI",1,"2003"
"kobieta",0.62579088,"25-34 lata","Lubuskie","ZIELONOGÓRSKI",3,"2003"
"kobieta",0.55625856,"45-59 lat","Lubuskie","ZIELONOGÓRSKI",1,"2003"
"mężczyzna",0.5270059564,"do 24 lat","Lubuskie","ZIELONOGÓRSKI",4,"2003"
"mężczyzna",0.5270059564,"do 24 lat","Lubuskie","ZIELONOGÓRSKI",4,"2003"
"kobieta",0.62579088,"25-34 lata","Lubuskie","ZIELONOGÓRSKI",10,"2003"
"kobieta",0.62579088,"25-34 lata","Lubuskie","ZIELONOGÓRSKI",1,"2003"
"mężczyzna",0.4941742212,"45-59 lat","Lubuskie","ZIELONOGÓRSKI",25,"2003"
"kobieta",0.55625856,"45-59 lat","Lubuskie","ZIELONOGÓRSKI",2,"2003"
"kobieta",0.48594623,"do 24 lat","Lubuskie","ZIELONOGÓRSKI",30,"2003"
"kobieta",0.48594623,"do 24 lat","Lubuskie","ZIELONOGÓRSKI",40,"2003"
"mężczyzna",0.5502145968,"35-44 lata","Lubuskie","ZIELONOGÓRSKI",2,"2003"
"kobieta",0.5214924,"35-44 lata","Lubuskie","ZIELONOGÓRSKI",2,"2003"
"kobieta",0.5214924,"35-44 lata","Lubuskie","ZIELONOGÓRSKI",4,"2003"
"kobieta",1.11251712,"45-59 lat","Łódzkie","PIOTRKOWSKI",2,"2003"
"mężczyzna",1.14209153344,"45-59 lat","Łódzkie","PIOTRKOWSKI",25,"2003"
"mężczyzna",1.14209153344,"45-59 lat","Łódzkie","PIOTRKOWSKI",14,"2003"
"kobieta",1.11251712,"45-59 lat","Łódzkie","PIOTRKOWSKI",8,"2003"
"mężczyzna",1.0540119128,"do 24 lat","Łódzkie","PIOTRKOWSKI",5,"2003"
"kobieta",0.97189246,"do 24 lat","Łódzkie","PIOTRKOWSKI",8,"2003"
"mężczyzna",1.0155139456,"do 24 lat","Łódzkie","SKIERNIEWICKI",2,"2003"
"mężczyzna",1.0540119128,"do 24 lat","Łódzkie","SKIERNIEWICKI",3,"2003"
"mężczyzna",1.0155139456,"do 24 lat","Łódzkie","SKIERNIEWICKI",8,"2003"
"kobieta",0.93639392,"do 24 lat","Łódzkie","SKIERNIEWICKI",3,"2003"
"kobieta",0.93639392,"do 24 lat","Łódzkie","SKIERNIEWICKI",0,"2003"
"mężczyzna",1.27228299264,"25-34 lata","Łódzkie","SKIERNIEWICKI",1,"2003"
"kobieta",0.93639392,"do 24 lat","Łódzkie","SKIERNIEWICKI",0,"2003"
"mężczyzna",1.14209153344,"45-59 lat","Łódzkie","ŁÓDZKI",0,"2003"
"kobieta",1.11251712,"45-59 lat","Łódzkie","ŁÓDZKI",3,"2003"
"kobieta",1.07188224,"45-59 lat","Łódzkie","ŁÓDZKI",1,"2003"
"kobieta",0.93639392,"do 24 lat","Łódzkie","ŁÓDZKI",2,"2003"
"kobieta",1.25158176,"25-34 lata","Łódzkie","ŁÓDZKI",8,"2003"
"kobieta",1.20586752,"25-34 lata","Łódzkie","PIOTRKOWSKI",6,"2003"
"mężczyzna",1.10037644288,"45-59 lat","Łódzkie","ŁÓDZKI",10,"2003"
"kobieta",0.93639392,"do 24 lat","Łódzkie","ŁÓDZKI",5,"2003"
"kobieta",1.20586752,"25-34 lata","Łódzkie","PIOTRKOWSKI",0,"2003"
"mężczyzna",1.27228299264,"25-34 lata","Łódzkie","PIOTRKOWSKI",2,"2003"
"mężczyzna",1.0155139456,"do 24 lat","Łódzkie","PIOTRKOWSKI",0,"2003"
"kobieta",1.20586752,"25-34 lata","Łódzkie","PIOTRKOWSKI",0,"2003"
"mężczyzna",1.14209153344,"45-59 lat","Łódzkie","PIOTRKOWSKI",5,"2003"
"kobieta",1.11251712,"45-59 lat","Łódzkie","PIOTRKOWSKI",0,"2003"
"mężczyzna",1.0540119128,"do 24 lat","Łódzkie","PIOTRKOWSKI",10,"2003"
"kobieta",1.25158176,"25-34 lata","Łódzkie","SKIERNIEWICKI",15,"2003"
"mężczyzna",1.32051503232,"25-34 lata","Łódzkie","SKIERNIEWICKI",5,"2003"
"kobieta",1.11251712,"45-59 lat","Łódzkie","SIERADZKI",3,"2003"
"kobieta",0.97189246,"do 24 lat","Łódzkie","SIERADZKI",0,"2003"
"kobieta",0.97189246,"do 24 lat","Łódzkie","SIERADZKI",2,"2003"
"kobieta",0.9627552,"35-44 lata","Łódzkie","PIOTRKOWSKI",7,"2003"
"kobieta",1.0429848,"35-44 lata","Łódzkie","PIOTRKOWSKI",1,"2003"
"mężczyzna",1.0155139456,"do 24 lat","Łódzkie","PIOTRKOWSKI",0,"2003"
"kobieta",0.9275904,"35-44 lata","Łódzkie","PIOTRKOWSKI",1,"2003"
"kobieta",0.93639392,"do 24 lat","Lubuskie",NA,1,"2003"
"kobieta",0.9275904,"35-44 lata","Łódzkie","SIERADZKI",1,"2003"
"kobieta",1.20586752,"25-34 lata","Łódzkie","SIERADZKI",4,"2003"
"mężczyzna",1.32051503232,"25-34 lata","Łódzkie","SIERADZKI",15,"2003"
"kobieta",1.25158176,"25-34 lata","Łódzkie","SIERADZKI",5,"2003"
"kobieta",0.97189246,"do 24 lat","Łódzkie","SIERADZKI",0,"2003"
"mężczyzna",1.32051503232,"35-44 lata","Łódzkie","SIERADZKI",17,"2003"
"kobieta",1.25158176,"25-34 lata","Łódzkie","SIERADZKI",20,"2003"
"mężczyzna",1.0155139456,"do 24 lat","Łódzkie","SIERADZKI",2,"2003"
"kobieta",0.97189246,"do 24 lat","Łódzkie","ŁÓDZKI",6,"2003"
"mężczyzna",1.14209153344,"45-59 lat","Łódzkie","M. ŁÓDŹ",1,"2003"
"mężczyzna",1.14209153344,"45-59 lat","Łódzkie","M. ŁÓDŹ",3,"2003"
"mężczyzna",1.0540119128,"do 24 lat","Łódzkie","M. ŁÓDŹ",0,"2003"
"kobieta",0.97189246,"do 24 lat","Łódzkie","M. ŁÓDŹ",1,"2003"
"kobieta",1.11251712,"60-64 lata","Łódzkie","M. ŁÓDŹ",1,"2003"
"mężczyzna",1.1004291936,"35-44 lata","Łódzkie","M. ŁÓDŹ",0,"2003"
"kobieta",0.97189246,"do 24 lat","Łódzkie","M. ŁÓDŹ",1,"2003"
"kobieta",1.0429848,"35-44 lata","Łódzkie","M. ŁÓDŹ",2,"2003"
"mężczyzna",1.0540119128,"do 24 lat","Łódzkie","M. ŁÓDŹ",1,"2003"
"mężczyzna",1.0540119128,"25-34 lata","Łódzkie","M. ŁÓDŹ",0,"2003"
"mężczyzna",1.14209153344,"45-59 lat","Łódzkie","M. ŁÓDŹ",10,"2003"
"mężczyzna",1.0540119128,"do 24 lat","Łódzkie","M. ŁÓDŹ",5,"2003"
"mężczyzna",0.9883484424,"35-44 lata","Łódzkie","M. ŁÓDŹ",0,"2003"
"kobieta",0.97189246,"do 24 lat","Łódzkie","M. ŁÓDŹ",0,"2003"
"kobieta",0.97189246,"do 24 lat","Łódzkie","M. ŁÓDŹ",2,"2003"
"kobieta",1.11251712,"45-59 lat","Łódzkie","M. ŁÓDŹ",2,"2003"
"mężczyzna",1.0540119128,"do 24 lat","Łódzkie","M. ŁÓDŹ",40,"2003"
"kobieta",0.97189246,"do 24 lat","Łódzkie","M. ŁÓDŹ",8,"2003"
"mężczyzna",1.32051503232,"25-34 lata","Łódzkie","M. ŁÓDŹ",20,"2003"
"kobieta",1.25158176,"25-34 lata","Łódzkie","M. ŁÓDŹ",4,"2003"
"kobieta",0.9627552,"45-59 lat","Łódzkie","M. ŁÓDŹ",1,"2003"
"kobieta",1.11251712,"45-59 lat","Łódzkie","M. ŁÓDŹ",10,"2003"
"mężczyzna",1.14209153344,"45-59 lat","Łódzkie","M. ŁÓDŹ",1,"2003"
"mężczyzna",1.32051503232,"25-34 lata","Łódzkie","M. ŁÓDŹ",10,"2003"
"mężczyzna",1.32051503232,"25-34 lata","Łódzkie","M. ŁÓDŹ",20,"2003"
"kobieta",0.97189246,"do 24 lat","Łódzkie","M. ŁÓDŹ",3,"2003"
"mężczyzna",1.32051503232,"25-34 lata","Łódzkie","M. ŁÓDŹ",20,"2003"
"mężczyzna",0.9883484424,"35-44 lata","Łódzkie","M. ŁÓDŹ",20,"2003"
"kobieta",0.9627552,"35-44 lata","Łódzkie","M. ŁÓDŹ",1,"2003"
"mężczyzna",1.0540119128,"do 24 lat","Łódzkie","M. ŁÓDŹ",35,"2003"
"mężczyzna",1.14209153344,"45-59 lat","Łódzkie","PIOTRKOWSKI",15,"2003"
"kobieta",1.11251712,"45-59 lat","Łódzkie","PIOTRKOWSKI",1,"2003"
"mężczyzna",1.32051503232,"25-34 lata","Łódzkie","PIOTRKOWSKI",10,"2003"
"kobieta",0.93639392,"do 24 lat","Łódzkie","ŁÓDZKI",0,"2003"
"kobieta",1.281777264,"65+ lat","Małopolskie","NOWOSĄDECKI",0,"2003"
"kobieta",0.987469952,"do 24 lat","Małopolskie","KRAKOWSKI",1,"2003"
"kobieta",0.97818624,"35-44 lata","Małopolskie","KRAKOWSKI",1,"2003"
"kobieta",0.987469952,"do 24 lat","Małopolskie","KRAKOWSKI",0,"2003"
"mężczyzna",1.07090561536,"do 24 lat","Małopolskie","TARNOWSKI",2,"2003"
"kobieta",1.01526912,"35-44 lata","Małopolskie","OŚWIĘCIMSKI",40,"2003"
"mężczyzna",1.11150347168,"do 24 lat","Małopolskie","OŚWIĘCIMSKI",10,"2003"
"mężczyzna",1.11150347168,"25-34 lata","Małopolskie","NOWOSĄDECKI",0,"2003"
"kobieta",1.024904776,"do 24 lat","Małopolskie","NOWOSĄDECKI",0,"2003"
"kobieta",0.987469952,"do 24 lat","Małopolskie","NOWOSĄDECKI",0,"2003"
"mężczyzna",1.07090561536,"do 24 lat","Małopolskie","NOWOSĄDECKI",0,"2003"
"mężczyzna",1.07090561536,"do 24 lat","Małopolskie","KRAKOWSKI",1,"2003"
"kobieta",1.271642112,"25-34 lata","Małopolskie","KRAKOWSKI",0,"2003"
"kobieta",1.271642112,"25-34 lata","Małopolskie","KRAKOWSKI",0,"2003"
"mężczyzna",1.11806687232,"35-44 lata","Małopolskie","KRAKOWSKI",2,"2003"
"mężczyzna",1.07090561536,"do 24 lat","Małopolskie","KRAKOWSKI",3,"2003"
"mężczyzna",1.160396976128,"45-59 lat","Małopolskie","NOWOSĄDECKI",1,"2003"
"kobieta",0.987469952,"do 24 lat","Małopolskie","NOWOSĄDECKI",1,"2003"
"mężczyzna",1.07090561536,"do 24 lat","Małopolskie","NOWOSĄDECKI",3,"2003"
"mężczyzna",1.04225835744,"35-44 lata","Małopolskie","KRAKOWSKI",12,"2003"
"kobieta",1.09987488,"35-44 lata","Małopolskie","KRAKOWSKI",5,"2003"
"kobieta",0.987469952,"do 24 lat","Małopolskie","KRAKOWSKI",3,"2003"
"mężczyzna",1.07090561536,"do 24 lat","Małopolskie","KRAKOWSKI",10,"2003"
"mężczyzna",1.11150347168,"do 24 lat","Małopolskie","KRAKOWSKI",1,"2003"
"mężczyzna",1.11150347168,"do 24 lat","Małopolskie","KRAKOWSKI",30,"2003"
"mężczyzna",1.11150347168,"do 24 lat","Małopolskie","KRAKOWSKI",4,"2003"
"mężczyzna",1.11150347168,"do 24 lat","Małopolskie","KRAKOWSKI",4,"2003"
"mężczyzna",1.16045260416,"35-44 lata","Małopolskie","NOWOSĄDECKI",8,"2003"
"mężczyzna",1.07090561536,"do 24 lat","Małopolskie","NOWOSĄDECKI",1,"2003"
"mężczyzna",1.07090561536,"do 24 lat","Małopolskie","NOWOSĄDECKI",12,"2003"
"mężczyzna",1.07090561536,"do 24 lat","Małopolskie","NOWOSĄDECKI",0,"2003"
"mężczyzna",1.11150347168,"do 24 lat","Małopolskie","OŚWIĘCIMSKI",50,"2003"
"kobieta",1.024904776,"do 24 lat","Małopolskie","OŚWIĘCIMSKI",4,"2003"
"kobieta",1.024904776,"do 24 lat","Małopolskie","OŚWIĘCIMSKI",2,"2003"
"mężczyzna",1.392543124992,"25-34 lata","Małopolskie","OŚWIĘCIMSKI",2,"2003"
"mężczyzna",1.204387435264,"45-59 lat","Małopolskie","OŚWIĘCIMSKI",1,"2003"
"kobieta",0.987469952,"do 24 lat","Małopolskie","OŚWIĘCIMSKI",3,"2003"
"mężczyzna",1.204387435264,"45-59 lat","Małopolskie","TARNOWSKI",6,"2003"
"mężczyzna",1.392543124992,"25-34 lata","Małopolskie","TARNOWSKI",5,"2003"
"mężczyzna",1.11150347168,"do 24 lat","Małopolskie","OŚWIĘCIMSKI",1,"2003"
"kobieta",1.01526912,"35-44 lata","Małopolskie","OŚWIĘCIMSKI",2,"2003"
"mężczyzna",1.11150347168,"do 24 lat","Małopolskie","OŚWIĘCIMSKI",7,"2003"
"mężczyzna",1.204387435264,"45-59 lat","Małopolskie","OŚWIĘCIMSKI",6,"2003"
"kobieta",0.97818624,"35-44 lata","Małopolskie","KRAKOWSKI",1,"2003"
"mężczyzna",1.07090561536,"do 24 lat","Małopolskie","KRAKOWSKI",2,"2003"
"mężczyzna",1.07090561536,"do 24 lat","Małopolskie","KRAKOWSKI",1,"2003"
"mężczyzna",1.204387435264,"45-59 lat","Małopolskie","M. KRAKÓW",1,"2003"
"kobieta",1.024904776,"do 24 lat","Małopolskie","M. KRAKÓW",1,"2003"
"mężczyzna",1.204387435264,"45-59 lat","Małopolskie","M. KRAKÓW",1,"2003"
"kobieta",1.173199872,"45-59 lat","Małopolskie","M. KRAKÓW",1,"2003"
"mężczyzna",1.392543124992,"25-34 lata","Małopolskie","M. KRAKÓW",40,"2003"
"kobieta",1.024904776,"25-34 lata","Małopolskie","M. KRAKÓW",30,"2003"
"kobieta",1.024904776,"do 24 lat","Małopolskie","M. KRAKÓW",1,"2003"
"mężczyzna",1.11150347168,"do 24 lat","Małopolskie","M. KRAKÓW",1,"2003"
"mężczyzna",1.392543124992,"25-34 lata","Małopolskie","M. KRAKÓW",5,"2003"
"mężczyzna",1.204387435264,"45-59 lat","Małopolskie","M. KRAKÓW",5,"2003"
"kobieta",1.173199872,"45-59 lat","Małopolskie","M. KRAKÓW",7,"2003"
"mężczyzna",1.16045260416,"35-44 lata","Małopolskie","M. KRAKÓW",8,"2003"
"mężczyzna",1.392543124992,"25-34 lata","Małopolskie","M. KRAKÓW",5,"2003"
"kobieta",1.319849856,"25-34 lata","Małopolskie","M. KRAKÓW",5,"2003"
"kobieta",1.319849856,"25-34 lata","Małopolskie","M. KRAKÓW",2,"2003"
"mężczyzna",1.04225835744,"35-44 lata","Małopolskie","M. KRAKÓW",3,"2003"
"kobieta",1.09987488,"35-44 lata","Małopolskie","M. KRAKÓW",3,"2003"
"kobieta",1.024904776,"do 24 lat","Małopolskie","M. KRAKÓW",1,"2003"
"mężczyzna",1.04225835744,"45-59 lat","Małopolskie","M. KRAKÓW",5,"2003"
"kobieta",1.01526912,"35-44 lata","Małopolskie","M. KRAKÓW",2,"2003"
"mężczyzna",1.11150347168,"do 24 lat","Małopolskie","M. KRAKÓW",10,"2003"
"mężczyzna",1.204387435264,"45-59 lat","Małopolskie","M. KRAKÓW",2,"2003"
"mężczyzna",1.392543124992,"25-34 lata","Małopolskie","M. KRAKÓW",16,"2003"
"mężczyzna",1.11150347168,"do 24 lat","Małopolskie","M. KRAKÓW",7,"2003"
"mężczyzna",1.204387435264,"45-59 lat","Małopolskie","M. KRAKÓW",5,"2003"
"mężczyzna",1.204387435264,"45-59 lat","Małopolskie","M. KRAKÓW",20,"2003"
"mężczyzna",1.04225835744,"35-44 lata","Małopolskie","M. KRAKÓW",7,"2003"
"kobieta",1.09987488,"35-44 lata","Małopolskie","M. KRAKÓW",1,"2003"
"kobieta",1.024904776,"do 24 lat","Podkarpackie","PRZEMYSKI",3,"2003"
"mężczyzna",1.11150347168,"do 24 lat","Podkarpackie","PRZEMYSKI",6,"2003"
"kobieta",1.319849856,"25-34 lata","Małopolskie","TARNOWSKI",6,"2003"
"kobieta",1.024904776,"do 24 lat","Małopolskie","TARNOWSKI",2,"2003"
"kobieta",1.024904776,"do 24 lat","Małopolskie","TARNOWSKI",10,"2003"
"kobieta",1.01526912,"35-44 lata","Małopolskie","TARNOWSKI",2,"2003"
"mężczyzna",1.11150347168,"do 24 lat","Małopolskie","TARNOWSKI",5,"2003"
"kobieta",1.19177408,"do 24 lat","Mazowieckie","RADOMSKI",15,"2003"
"mężczyzna",1.68065549568,"35-44 lata","Mazowieckie","CIECHANOWSKO-PŁOCKI",3,"2003"
"mężczyzna",1.3414697072,"do 24 lat","Mazowieckie","CIECHANOWSKO-PŁOCKI",3,"2003"
"kobieta",1.23695404,"do 24 lat","Mazowieckie","WARSZAWSKI   ZACHODNI",3,"2003"
"kobieta",1.41593088,"45-59 lat","Mazowieckie","WARSZAWSKI   ZACHODNI",2,"2003"
"mężczyzna",1.45357104256,"45-59 lat","Mazowieckie","WARSZAWSKI   ZACHODNI",15,"2003"
"mężczyzna",1.3414697072,"do 24 lat","Mazowieckie","WARSZAWSKI WSCHODNI",5,"2003"
"kobieta",1.53474048,"25-34 lata","Mazowieckie","WARSZAWSKI WSCHODNI",2,"2003"
"mężczyzna",1.61926926336,"25-34 lata","Mazowieckie","WARSZAWSKI WSCHODNI",1,"2003"
"mężczyzna",1.4005462464,"35-44 lata","Mazowieckie","OSTROŁĘCKO-SIEDLECKI",10,"2003"
"kobieta",1.19177408,"do 24 lat","Mazowieckie","OSTROŁĘCKO-SIEDLECKI",2,"2003"
"kobieta",1.19177408,"do 24 lat","Mazowieckie","OSTROŁĘCKO-SIEDLECKI",2,"2003"
"kobieta",1.19177408,"do 24 lat","Mazowieckie","OSTROŁĘCKO-SIEDLECKI",2,"2003"
"kobieta",1.23695404,"do 24 lat","Mazowieckie","CIECHANOWSKO-PŁOCKI",1,"2003"
"mężczyzna",1.3414697072,"do 24 lat","Mazowieckie","CIECHANOWSKO-PŁOCKI",0,"2003"
"mężczyzna",1.68065549568,"25-34 lata","Mazowieckie","WARSZAWSKI WSCHODNI",10,"2003"
"kobieta",1.59292224,"25-34 lata","Mazowieckie","WARSZAWSKI WSCHODNI",15,"2003"
"kobieta",1.53474048,"35-44 lata","Mazowieckie","WARSZAWSKI WSCHODNI",2,"2003"
"mężczyzna",1.3493910528,"35-44 lata","Mazowieckie","WARSZAWSKI WSCHODNI",4,"2003"
"mężczyzna",1.68065549568,"25-34 lata","Mazowieckie","WARSZAWSKI WSCHODNI",1,"2003"
"kobieta",1.23695404,"25-34 lata","Mazowieckie","WARSZAWSKI WSCHODNI",0,"2003"
"kobieta",1.53474048,"25-34 lata","Mazowieckie","WARSZAWSKI   ZACHODNI",4,"2003"
"kobieta",1.19177408,"do 24 lat","Mazowieckie","WARSZAWSKI   ZACHODNI",2,"2003"
"mężczyzna",1.2924722944,"do 24 lat","Mazowieckie","CIECHANOWSKO-PŁOCKI",0,"2003"
"mężczyzna",1.45357104256,"45-59 lat","Mazowieckie","CIECHANOWSKO-PŁOCKI",3,"2003"
"kobieta",1.41593088,"45-59 lat","Mazowieckie","CIECHANOWSKO-PŁOCKI",0,"2003"
"kobieta",1.23695404,"do 24 lat","Mazowieckie","CIECHANOWSKO-PŁOCKI",8,"2003"
"mężczyzna",1.3414697072,"do 24 lat","Mazowieckie","CIECHANOWSKO-PŁOCKI",6,"2003"
"mężczyzna",1.3493910528,"35-44 lata","Mazowieckie","CIECHANOWSKO-PŁOCKI",0,"2003"
"kobieta",1.2789504,"35-44 lata","Mazowieckie","CIECHANOWSKO-PŁOCKI",0,"2003"
"mężczyzna",1.2578980176,"35-44 lata","Mazowieckie","WARSZAWSKI   ZACHODNI",8,"2003"
"kobieta",1.3274352,"35-44 lata","Mazowieckie","WARSZAWSKI   ZACHODNI",10,"2003"
"kobieta",1.53474048,"25-34 lata","Mazowieckie","WARSZAWSKI   ZACHODNI",1,"2003"
"mężczyzna",1.61926926336,"25-34 lata","Mazowieckie","WARSZAWSKI   ZACHODNI",2,"2003"
"mężczyzna",1.2924722944,"do 24 lat","Mazowieckie","OSTROŁĘCKO-SIEDLECKI",0,"2003"
"mężczyzna",1.2578980176,"35-44 lata","Mazowieckie","RADOMSKI",30,"2003"
"kobieta",1.53474048,"25-34 lata","Mazowieckie","RADOMSKI",5,"2003"
"mężczyzna",1.3414697072,"do 24 lat","Mazowieckie","CIECHANOWSKO-PŁOCKI",3,"2003"
"kobieta",1.23695404,"do 24 lat","Mazowieckie","WARSZAWSKI   ZACHODNI",7,"2003"
"mężczyzna",1.45357104256,"45-59 lat","Mazowieckie","WARSZAWSKI   ZACHODNI",1,"2003"
"kobieta",1.23695404,"do 24 lat","Mazowieckie","WARSZAWSKI   ZACHODNI",8,"2003"
"kobieta",1.53474048,"25-34 lata","Mazowieckie","RADOMSKI",2,"2003"
"mężczyzna",1.45357104256,"45-59 lat","Mazowieckie","M.WARSZAWA",3,"2003"
"kobieta",1.23695404,"do 24 lat","Mazowieckie","M.WARSZAWA",10,"2003"
"kobieta",1.41593088,"45-59 lat","Mazowieckie","M.WARSZAWA",3,"2003"
"kobieta",1.59292224,"25-34 lata","Mazowieckie","M.WARSZAWA",16,"2003"
"kobieta",1.23695404,"do 24 lat","Mazowieckie","M.WARSZAWA",2,"2003"
"kobieta",1.2253248,"35-44 lata","Mazowieckie","M.WARSZAWA",1,"2003"
"kobieta",1.41593088,"45-59 lat","Mazowieckie","M.WARSZAWA",0,"2003"
"mężczyzna",1.45357104256,"45-59 lat","Mazowieckie","M.WARSZAWA",2,"2003"
"mężczyzna",1.4005462464,"35-44 lata","Mazowieckie","M.WARSZAWA",1,"2003"
"kobieta",1.2253248,"35-44 lata","Mazowieckie","M.WARSZAWA",5,"2003"
"mężczyzna",1.3414697072,"do 24 lat","Mazowieckie","M.WARSZAWA",1,"2003"
"mężczyzna",1.4005462464,"35-44 lata","Mazowieckie","M.WARSZAWA",10,"2003"
"kobieta",1.3274352,"35-44 lata","Mazowieckie","M.WARSZAWA",8,"2003"
"kobieta",1.23695404,"do 24 lat","Mazowieckie","M.WARSZAWA",2,"2003"
"mężczyzna",1.68065549568,"25-34 lata","Mazowieckie","M.WARSZAWA",0,"2003"
"mężczyzna",1.3414697072,"do 24 lat","Mazowieckie","M.WARSZAWA",3,"2003"
"kobieta",1.59292224,"25-34 lata","Mazowieckie","M.WARSZAWA",2,"2003"
"mężczyzna",1.2578980176,"45-59 lat","Mazowieckie","M.WARSZAWA",0,"2003"
"kobieta",1.23695404,"do 24 lat","Mazowieckie","M.WARSZAWA",1,"2003"
"kobieta",1.59292224,"25-34 lata","Mazowieckie","M.WARSZAWA",2,"2003"
"mężczyzna",1.68065549568,"25-34 lata","Mazowieckie","M.WARSZAWA",40,"2003"
"kobieta",1.59292224,"25-34 lata","Mazowieckie","M.WARSZAWA",20,"2003"
"mężczyzna",1.68065549568,"25-34 lata","Mazowieckie","M.WARSZAWA",15,"2003"
"mężczyzna",1.3414697072,"do 24 lat","Mazowieckie","M.WARSZAWA",3,"2003"
"kobieta",1.41593088,"45-59 lat","Mazowieckie","M.WARSZAWA",9,"2003"
"mężczyzna",1.3414697072,"do 24 lat","Mazowieckie","M.WARSZAWA",5,"2003"
